time_period,time_identifier,geographic_level,country_code,country_name,region_name,region_code,old_la_code,la_name,new_la_code,setting_type,placements
202324,Academic year,Local authority,E92000001,England,North East,E12000001,840,County Durham,E06000047,One on one tuition,4
202324,Academic year,Local authority,E92000001,England,North East,E12000001,840,County Durham,E06000047,Other unregistered provider,2
202324,Academic year,Local authority,E92000001,England,North East,E12000001,840,County Durham,E06000047,Work based placement,29
202324,Academic year,Local authority,E92000001,England,North East,E12000001,840,County Durham,E06000047,Registered provider with UKPRN,5
202324,Academic year,Local authority,E92000001,England,North East,E12000001,840,County Durham,E06000047,Education setting with URN,147
202324,Academic year,Local authority,E92000001,England,North East,E12000001,840,County Durham,E06000047,Total,210
202324,Academic year,Local authority,E92000001,England,North East,E12000001,841,Darlington,E06000005,Education setting with URN,56
202324,Academic year,Local authority,E92000001,England,North East,E12000001,841,Darlington,E06000005,Total,56
202324,Academic year,Local authority,E92000001,England,North East,E12000001,929,Northumberland,E06000057,Education setting with URN,171
202324,Academic year,Local authority,E92000001,England,North East,E12000001,929,Northumberland,E06000057,Non-maintained further education college,95
202324,Academic year,Local authority,E92000001,England,North East,E12000001,929,Northumberland,E06000057,One on one tuition,31
202324,Academic year,Local authority,E92000001,England,North East,E12000001,929,Northumberland,E06000057,Registered provider with UKPRN,16
202324,Academic year,Local authority,E92000001,England,North East,E12000001,929,Northumberland,E06000057,Work based placement,1
202324,Academic year,Local authority,E92000001,England,North East,E12000001,929,Northumberland,E06000057,Other unregistered provider,197
202324,Academic year,Local authority,E92000001,England,North East,E12000001,929,Northumberland,E06000057,Total,511
202324,Academic year,Local authority,E92000001,England,North West,E12000002,340,Knowsley,E08000011,Non-maintained further education college,174
202324,Academic year,Local authority,E92000001,England,North West,E12000002,340,Knowsley,E08000011,Total,174
202324,Academic year,Local authority,E92000001,England,North West,E12000002,341,Liverpool,E08000012,Education setting with URN,153
202324,Academic year,Local authority,E92000001,England,North West,E12000002,341,Liverpool,E08000012,Total,153
202324,Academic year,Local authority,E92000001,England,North West,E12000002,342,St. Helens,E08000013,One on one tuition,5
202324,Academic year,Local authority,E92000001,England,North West,E12000002,342,St. Helens,E08000013,Education setting with URN,150
202324,Academic year,Local authority,E92000001,England,North West,E12000002,342,St. Helens,E08000013,Other unregistered provider,3
202324,Academic year,Local authority,E92000001,England,North West,E12000002,342,St. Helens,E08000013,Total,158
202324,Academic year,Local authority,E92000001,England,North West,E12000002,343,Sefton,E08000014,Education setting with URN,238
202324,Academic year,Local authority,E92000001,England,North West,E12000002,343,Sefton,E08000014,Total,238
202324,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,One on one tuition,1
202324,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,Education setting with URN,276
202324,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,Total,277
202324,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Other unregistered provider,13
202324,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Non-maintained further education college,14
202324,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,One on one tuition,47
202324,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Education setting with URN,236
202324,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Total,310
202324,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Other unregistered provider,31
202324,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,One on one tuition,3
202324,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Education setting with URN,208
202324,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Total,242
202324,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Education setting with URN,372
202324,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Non-maintained further education college,12
202324,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,One on one tuition,58
202324,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Registered provider with UKPRN,38
202324,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Total,480
202324,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,One on one tuition,54
202324,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,Education setting with URN,6
202324,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,Total,60
202324,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Education setting with URN,131
202324,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Total,131
202324,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,One on one tuition,4
202324,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Registered provider with UKPRN,34
202324,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Education setting with URN,226
202324,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,264
202324,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,One on one tuition,22
202324,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Education setting with URN,250
202324,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Other unregistered provider,3
202324,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,275
202324,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Education setting with URN,174
202324,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,One on one tuition,15
202324,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Other unregistered provider,7
202324,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Work based placement,3
202324,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,199
202324,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Non-maintained further education college,2
202324,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,One on one tuition,21
202324,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Registered provider with UKPRN,31
202324,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Education setting with URN,136
202324,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,190
202324,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Education setting with URN,182
202324,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Other unregistered provider,22
202324,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Non-maintained further education college,31
202324,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,One on one tuition,18
202324,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,253
202324,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Non-maintained further education college,6
202324,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,One on one tuition,6
202324,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Education setting with URN,98
202324,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,110
202324,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Non-maintained further education college,29
202324,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Education setting with URN,116
202324,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Other unregistered provider,10
202324,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Total,155
202324,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,One on one tuition,106
202324,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Work based placement,42
202324,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Education setting with URN,655
202324,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Other unregistered provider,70
202324,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Non-maintained further education college,3
202324,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,876
202324,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Non-maintained further education college,1
202324,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Education setting with URN,86
202324,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Total,87
202324,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Non-maintained further education college,1
202324,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Other unregistered provider,3
202324,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Work based placement,1
202324,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Registered provider with UKPRN,5
202324,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,One on one tuition,7
202324,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Education setting with URN,124
202324,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,141
202324,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Registered provider with UKPRN,6
202324,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,One on one tuition,101
202324,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Work based placement,2
202324,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Education setting with URN,620
202324,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Other unregistered provider,10
202324,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,739
202324,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Other unregistered provider,1
202324,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Work based placement,6
202324,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,One on one tuition,40
202324,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Education setting with URN,138
202324,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Total,185
202324,Academic year,Local authority,E92000001,England,North West,E12000002,942,Cumberland,E06000063,Non-maintained further education college,2
202324,Academic year,Local authority,E92000001,England,North West,E12000002,942,Cumberland,E06000063,Other unregistered provider,4
202324,Academic year,Local authority,E92000001,England,North West,E12000002,942,Cumberland,E06000063,One on one tuition,41
202324,Academic year,Local authority,E92000001,England,North West,E12000002,942,Cumberland,E06000063,Education setting with URN,108
202324,Academic year,Local authority,E92000001,England,North West,E12000002,942,Cumberland,E06000063,Total,155
202324,Academic year,Local authority,E92000001,England,North West,E12000002,943,Westmorland and Furness,E06000064,Education setting with URN,170
202324,Academic year,Local authority,E92000001,England,North West,E12000002,943,Westmorland and Furness,E06000064,One on one tuition,13
202324,Academic year,Local authority,E92000001,England,North West,E12000002,943,Westmorland and Furness,E06000064,Registered provider with UKPRN,1
202324,Academic year,Local authority,E92000001,England,North West,E12000002,943,Westmorland and Furness,E06000064,Work based placement,1
202324,Academic year,Local authority,E92000001,England,North West,E12000002,943,Westmorland and Furness,E06000064,Other unregistered provider,12
202324,Academic year,Local authority,E92000001,England,North West,E12000002,943,Westmorland and Furness,E06000064,Total,197
202324,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Other unregistered provider,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Non-maintained further education college,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Registered provider with UKPRN,33
202324,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,One on one tuition,65
202324,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Work based placement,4
202324,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Education setting with URN,240
202324,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Total,346
202324,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Non-maintained further education college,5
202324,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,One on one tuition,52
202324,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Education setting with URN,85
202324,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Registered provider with UKPRN,10
202324,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Other unregistered provider,1
202324,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Total,153
202324,Academic year,Local authority,E92000001,England,South East,E12000008,845,East Sussex,E10000011,One on one tuition,5
202324,Academic year,Local authority,E92000001,England,South East,E12000008,845,East Sussex,E10000011,Education setting with URN,420
202324,Academic year,Local authority,E92000001,England,South East,E12000008,845,East Sussex,E10000011,Total,425
202324,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,One on one tuition,15
202324,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,Education setting with URN,120
202324,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,Registered provider with UKPRN,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,Total,137
202324,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Registered provider with UKPRN,4
202324,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,One on one tuition,94
202324,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Education setting with URN,1377
202324,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Other unregistered provider,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Non-maintained further education college,1
202324,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Total,1478
202324,Academic year,Local authority,E92000001,England,South East,E12000008,851,Portsmouth,E06000044,Registered provider with UKPRN,1
202324,Academic year,Local authority,E92000001,England,South East,E12000008,851,Portsmouth,E06000044,Education setting with URN,32
202324,Academic year,Local authority,E92000001,England,South East,E12000008,851,Portsmouth,E06000044,Total,33
202324,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Non-maintained further education college,9
202324,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,One on one tuition,12
202324,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Education setting with URN,49
202324,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Other unregistered provider,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Total,72
202324,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Other unregistered provider,6
202324,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,One on one tuition,13
202324,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Total,19
202324,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Non-maintained further education college,13
202324,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Education setting with URN,114
202324,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,One on one tuition,16
202324,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Total,143
202324,Academic year,Local authority,E92000001,England,South East,E12000008,869,West Berkshire,E06000037,Education setting with URN,103
202324,Academic year,Local authority,E92000001,England,South East,E12000008,869,West Berkshire,E06000037,Total,103
202324,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Other unregistered provider,1
202324,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,One on one tuition,17
202324,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Education setting with URN,104
202324,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Total,122
202324,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Education setting with URN,65
202324,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,One on one tuition,10
202324,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Total,75
202324,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Education setting with URN,200
202324,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Non-maintained further education college,6
202324,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,One on one tuition,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Other unregistered provider,16
202324,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Total,224
202324,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Education setting with URN,1950
202324,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,One on one tuition,259
202324,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Other unregistered provider,91
202324,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Total,2300
202324,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Work based placement,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Education setting with URN,330
202324,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,One on one tuition,81
202324,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Total,413
202324,Academic year,Local authority,E92000001,England,South East,E12000008,921,Isle of Wight,E06000046,Work based placement,18
202324,Academic year,Local authority,E92000001,England,South East,E12000008,921,Isle of Wight,E06000046,One on one tuition,36
202324,Academic year,Local authority,E92000001,England,South East,E12000008,921,Isle of Wight,E06000046,Education setting with URN,99
202324,Academic year,Local authority,E92000001,England,South East,E12000008,921,Isle of Wight,E06000046,Total,153
202324,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Education setting with URN,421
202324,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,One on one tuition,54
202324,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Registered provider with UKPRN,44
202324,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Other unregistered provider,10
202324,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Non-maintained further education college,5
202324,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Total,534
202324,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Education setting with URN,1617
202324,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Registered provider with UKPRN,72
202324,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Other unregistered provider,86
202324,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Non-maintained further education college,2
202324,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,One on one tuition,206
202324,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,1983
202324,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Registered provider with UKPRN,177
202324,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Education setting with URN,925
202324,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,One on one tuition,57
202324,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Other unregistered provider,48
202324,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Total,1207
202324,Academic year,Local authority,E92000001,England,South West,E12000009,420,Isles of Scilly,E06000053,One on one tuition,1
202324,Academic year,Local authority,E92000001,England,South West,E12000009,420,Isles of Scilly,E06000053,Registered provider with UKPRN,1
202324,Academic year,Local authority,E92000001,England,South West,E12000009,420,Isles of Scilly,E06000053,Total,2
202324,Academic year,Local authority,E92000001,England,South West,E12000009,800,Bath and North East Somerset,E06000022,Education setting with URN,120
202324,Academic year,Local authority,E92000001,England,South West,E12000009,800,Bath and North East Somerset,E06000022,Other unregistered provider,42
202324,Academic year,Local authority,E92000001,England,South West,E12000009,800,Bath and North East Somerset,E06000022,Total,162
202324,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Non-maintained further education college,1
202324,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Other unregistered provider,10
202324,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Education setting with URN,217
202324,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Total,228
202324,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Work based placement,3
202324,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,One on one tuition,48
202324,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Education setting with URN,147
202324,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Total,198
202324,Academic year,Local authority,E92000001,England,South West,E12000009,803,South Gloucestershire,E06000025,Education setting with URN,133
202324,Academic year,Local authority,E92000001,England,South West,E12000009,803,South Gloucestershire,E06000025,One on one tuition,25
202324,Academic year,Local authority,E92000001,England,South West,E12000009,803,South Gloucestershire,E06000025,Registered provider with UKPRN,35
202324,Academic year,Local authority,E92000001,England,South West,E12000009,803,South Gloucestershire,E06000025,Work based placement,1
202324,Academic year,Local authority,E92000001,England,South West,E12000009,803,South Gloucestershire,E06000025,Non-maintained further education college,17
202324,Academic year,Local authority,E92000001,England,South West,E12000009,803,South Gloucestershire,E06000025,Total,211
202324,Academic year,Local authority,E92000001,England,South West,E12000009,838,Dorset,E06000059,Registered provider with UKPRN,34
202324,Academic year,Local authority,E92000001,England,South West,E12000009,838,Dorset,E06000059,One on one tuition,21
202324,Academic year,Local authority,E92000001,England,South West,E12000009,838,Dorset,E06000059,Work based placement,8
202324,Academic year,Local authority,E92000001,England,South West,E12000009,838,Dorset,E06000059,Education setting with URN,390
202324,Academic year,Local authority,E92000001,England,South West,E12000009,838,Dorset,E06000059,Other unregistered provider,19
202324,Academic year,Local authority,E92000001,England,South West,E12000009,838,Dorset,E06000059,Total,472
202324,Academic year,Local authority,E92000001,England,South West,E12000009,839,"Bournemouth, Christchurch and Poole",E06000058,Registered provider with UKPRN,36
202324,Academic year,Local authority,E92000001,England,South West,E12000009,839,"Bournemouth, Christchurch and Poole",E06000058,Other unregistered provider,87
202324,Academic year,Local authority,E92000001,England,South West,E12000009,839,"Bournemouth, Christchurch and Poole",E06000058,One on one tuition,87
202324,Academic year,Local authority,E92000001,England,South West,E12000009,839,"Bournemouth, Christchurch and Poole",E06000058,Education setting with URN,432
202324,Academic year,Local authority,E92000001,England,South West,E12000009,839,"Bournemouth, Christchurch and Poole",E06000058,Total,642
202324,Academic year,Local authority,E92000001,England,South West,E12000009,865,Wiltshire,E06000054,Education setting with URN,344
202324,Academic year,Local authority,E92000001,England,South West,E12000009,865,Wiltshire,E06000054,Registered provider with UKPRN,126
202324,Academic year,Local authority,E92000001,England,South West,E12000009,865,Wiltshire,E06000054,One on one tuition,44
202324,Academic year,Local authority,E92000001,England,South West,E12000009,865,Wiltshire,E06000054,Other unregistered provider,53
202324,Academic year,Local authority,E92000001,England,South West,E12000009,865,Wiltshire,E06000054,Total,567
202324,Academic year,Local authority,E92000001,England,South West,E12000009,866,Swindon,E06000030,Other unregistered provider,1
202324,Academic year,Local authority,E92000001,England,South West,E12000009,866,Swindon,E06000030,Education setting with URN,44
202324,Academic year,Local authority,E92000001,England,South West,E12000009,866,Swindon,E06000030,Total,45
202324,Academic year,Local authority,E92000001,England,South West,E12000009,878,Devon,E10000008,Registered provider with UKPRN,1
202324,Academic year,Local authority,E92000001,England,South West,E12000009,878,Devon,E10000008,One on one tuition,253
202324,Academic year,Local authority,E92000001,England,South West,E12000009,878,Devon,E10000008,Education setting with URN,998
202324,Academic year,Local authority,E92000001,England,South West,E12000009,878,Devon,E10000008,Total,1252
202324,Academic year,Local authority,E92000001,England,South West,E12000009,879,Plymouth,E06000026,Education setting with URN,116
202324,Academic year,Local authority,E92000001,England,South West,E12000009,879,Plymouth,E06000026,Registered provider with UKPRN,45
202324,Academic year,Local authority,E92000001,England,South West,E12000009,879,Plymouth,E06000026,Total,161
202324,Academic year,Local authority,E92000001,England,South West,E12000009,880,Torbay,E06000027,Other unregistered provider,53
202324,Academic year,Local authority,E92000001,England,South West,E12000009,880,Torbay,E06000027,Education setting with URN,63
202324,Academic year,Local authority,E92000001,England,South West,E12000009,880,Torbay,E06000027,Total,116
202324,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,One on one tuition,66
202324,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,Registered provider with UKPRN,88
202324,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,Education setting with URN,313
202324,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,Total,467
202324,Academic year,Local authority,E92000001,England,South West,E12000009,916,Gloucestershire,E10000013,Registered provider with UKPRN,2
202324,Academic year,Local authority,E92000001,England,South West,E12000009,916,Gloucestershire,E10000013,Other unregistered provider,40
202324,Academic year,Local authority,E92000001,England,South West,E12000009,916,Gloucestershire,E10000013,Education setting with URN,372
202324,Academic year,Local authority,E92000001,England,South West,E12000009,916,Gloucestershire,E10000013,Total,414
202324,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Registered provider with UKPRN,7
202324,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Non-maintained further education college,42
202324,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,One on one tuition,93
202324,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Education setting with URN,446
202324,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Total,588
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,Non-maintained further education college,38
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,One on one tuition,124
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,Education setting with URN,631
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,Total,793
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Other unregistered provider,5
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Non-maintained further education college,1
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Work based placement,1
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,One on one tuition,33
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Education setting with URN,135
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Total,175
202324,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Non-maintained further education college,28
